Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
03/11/2020 12:00,"96026,28","95864,38","95837,56","97687,98","98245,97"
03/11/2020 11:00,"95640,42","96048,27","95834,88","97744,09","98269,91"
03/11/2020 10:00,"93967,64","95704,60","95813,54","97796,27","98292,24"
30/10/2020 16:00,"93887,80","93952,40","95824,44","97860,63","98318,24"
30/10/2020 15:00,"94312,63","93838,62","96011,64","97980,89","98362,12"
30/10/2020 14:00,"94290,16","94319,94","96228,95","98108,34","98407,58"
30/10/2020 13:00,"94613,19","94373,25","96419,85","98224,91","98448,67"
30/10/2020 12:00,"94690,68","94590,14","96624,51","98343,42","98489,62"
30/10/2020 11:00,"95612,68","94772,51","96827,94","98458,90","98528,82"
30/10/2020 10:00,"96578,75","95644,30","97033,48","98572,33","98566,57"
29/10/2020 16:00,"96455,99","96582,16","97172,40","98662,43","98595,94"
29/10/2020 15:00,"96252,90","96447,20","97231,43","98726,43","98616,18"
29/10/2020 14:00,"95646,64","96217,84","97309,85","98796,56","98637,97"
29/10/2020 13:00,"94789,07","95644,05","97419,05","98875,91","98662,30"
29/10/2020 12:00,"95460,63","94768,10","97596,55","98975,35","98692,63"
29/10/2020 11:00,"94676,65","95488,04","97879,40","99104,81","98732,07"
29/10/2020 10:00,"95368,43","94654,95","98118,53","99216,09","98764,68"
28/10/2020 16:00,"96080,05","95368,76","98464,89","99356,43","98805,98"
28/10/2020 15:00,"96336,70","96076,85","98774,50","99479,13","98840,53"
28/10/2020 14:00,"96225,65","96337,64","99044,27","99583,82","98868,30"
28/10/2020 13:00,"96636,47","96234,93","99314,93","99683,70","98893,74"
28/10/2020 12:00,"96424,26","96620,10","99622,93","99789,81","98920,46"
28/10/2020 11:00,"96897,96","96442,35","99923,22","99887,34","98943,58"
28/10/2020 10:00,"99597,75","96854,00","100271,30","99993,34","98968,71"
27/10/2020 16:00,"99468,57","99605,54","100613,03","100089,94","98989,97"
27/10/2020 15:00,"100149,82","99443,95","100713,78","100104,84","98983,78"
27/10/2020 14:00,"100137,66","100147,14","100840,76","100125,18","98979,16"
27/10/2020 13:00,"100450,53","100120,44","100910,13","100124,50","98967,42"
27/10/2020 12:00,"100740,26","100444,94","100989,10","100124,63","98955,83"
27/10/2020 11:00,"100958,54","100767,67","101043,51","100114,77","98940,86"
27/10/2020 10:00,"101017,38","100957,84","101071,09","100094,68","98922,50"
26/10/2020 16:00,"100593,72","101016,96","101082,42","100068,12","98902,05"
26/10/2020 15:00,"100444,28","100601,71","101088,97","100038,93","98880,79"
26/10/2020 14:00,"100481,70","100438,97","101137,69","100021,61","98863,50"
26/10/2020 13:00,"101430,63","100445,59","101207,56","100008,77","98847,66"
26/10/2020 12:00,"101472,93","101437,15","101283,76","99995,33","98831,60"
26/10/2020 11:00,"101687,88","101473,91","101268,42","99950,97","98805,42"
26/10/2020 10:00,"101259,86","101671,50","101247,87","99904,11","98778,60"
23/10/2020 16:00,"101337,47","101259,75","101205,51","99849,73","98749,52"
23/10/2020 15:00,"101325,26","101355,83","101200,09","99806,34","98724,30"
23/10/2020 14:00,"101586,31","101309,74","101184,51","99758,66","98697,85"
