Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
10/11/2020 11:00,"5405,79","5386,75","5420,81","5539,28","5595,72"
10/11/2020 10:00,"5394,77","5406,29","5424,21","5543,97","5597,82"
10/11/2020 9:00,"5386,75","5395,27","5426,01","5548,21","5599,75"
09/11/2020 18:00,"5395,77","5400,28","5429,08","5552,91","5601,80"
09/11/2020 17:00,"5398,77","5395,77","5431,96","5557,61","5603,83"
09/11/2020 16:00,"5422,32","5398,77","5435,58","5562,59","5605,92"
09/11/2020 15:00,"5400,78","5423,32","5439,26","5567,63","5608,00"
09/11/2020 14:00,"5384,75","5400,78","5440,85","5572,07","5609,86"
09/11/2020 13:00,"5356,70","5385,25","5444,86","5577,34","5611,96"
09/11/2020 12:00,"5328,15","5356,70","5450,82","5583,25","5614,24"
09/11/2020 11:00,"5277,05","5327,65","5460,23","5590,22","5616,83"
